0,1,3,NdValence_min_value,ThermalExpansionCoefficient_min_value,valence_min_value,Material composition,predict_Pt,Solute element,Host element,Scaled activation energy (eV)
-0.6644652026974552,-2.0462401558987473,0.10452712574176637,1.0987706763589706,-0.04736907528522456,0.47728521812850677,WAs,0,As,W,-0.22693
-0.3879348138200115,-2.0462401558987473,0.10452712574176637,1.0987706763589706,-0.11882438805335847,-0.6792135796444139,WAu,0,Au,W,-0.66406
-0.63651364152678,-2.0462401558987473,0.10452712574176637,-1.6122953527773929,0.3634989731315451,-1.2574629785308742,WCa,0,Ca,W,-0.28174
-1.218778211692295,-2.0462401558987473,0.10452712574176637,1.0987706763589706,0.8696407719058266,-1.2574629785308742,WCd,0,Cd,W,-0.3253
0.09358114773396184,-2.0462401558987473,0.10452712574176637,0.2854508676180616,-0.1902797008214923,-0.6792135796444139,WCo,0,Co,W,-0.50684
0.5542228837485558,-2.0462401558987473,0.10452712574176637,-0.2567623382092111,-0.6726030620063957,1.055534617014967,WCr,0,Cr,W,-0.14925
-0.36508161669629996,-2.0462401558987473,0.10452712574176637,1.0987706763589706,0.01813162808556478,-1.2574629785308742,WCu,0,Cu,W,-0.18416
0.1416578338277306,-2.0462401558987473,0.10452712574176637,0.014344264704425234,-0.2617350135896261,1.055534617014967,WFe,0,Fe,W,-0.74318
-1.5444809889984659,-2.0462401558987473,0.10452712574176637,1.0987706763589706,0.20867912880058834,-0.6792135796444139,WGa,0,Ga,W,-0.05621
-0.5287324198282266,-2.0462401558987473,0.10452712574176637,1.0987706763589706,-0.6249661868276399,-0.10096418075795353,WGe,0,Ge,W,-0.12059
0.9187112475756122,-2.0462401558987473,0.10452712574176637,-1.0700821469501203,-0.613056968032951,-0.10096418075795353,WHf,0,Hf,W,-0.0434
-1.6211688927908632,-2.0462401558987473,0.10452712574176637,1.0987706763589706,1.9533796822225236,-1.2574629785308742,WHg,0,Hg,W,-0.49007
-1.402665946108025,-2.0462401558987473,0.10452712574176637,1.0987706763589706,0.9470506940713049,-0.6792135796444139,WIn,0,In,W,-0.22474
-0.8511816350384425,-2.0462401558987473,0.10452712574176637,-1.6122953527773929,0.5123642080651573,-1.2574629785308742,WMg,0,Mg,W,-0.088
-0.1848164053668681,-2.0462401558987473,0.10452712574176637,-0.2567623382092111,0.3277713167474781,1.6337840159014274,WMn,0,Mn,W,-0.37682
1.354755608239654,-2.0462401558987473,0.10452712574176637,-0.2567623382092111,-0.6785576714037402,1.055534617014967,WMo,0,Mo,W,-0.11694
0.04885864946078729,-2.0462401558987473,0.10452712574176637,0.556557470531698,-0.16646126323211433,-0.6792135796444139,WNi,0,Ni,W,-0.37631
-1.528392069696062,-2.0462401558987473,0.10452712574176637,-1.6122953527773929,6.597975012151224,0.47728521812850677,WP,0,P,W,-0.30898
0.16072079932431452,-2.0462401558987473,0.10452712574176637,1.0987706763589706,-0.2617350135896261,-0.10096418075795353,WPd,0,Pd,W,-0.55582
0.39925942584167823,-2.0462401558987473,0.10452712574176637,0.8276640734453343,-0.44037329550996074,-0.10096418075795353,WPt,0,Pt,W,-0.76508
0.6179524443379592,-2.0462401558987473,0.10452712574176637,0.556557470531698,-0.47610095189402774,1.055534617014967,WRh,0,Rh,W,-0.62
1.0316355558654136,-2.0462401558987473,0.10452712574176637,0.2854508676180616,-0.5832839210462285,2.2120334147878875,WRu,0,Ru,W,-0.5365
0.1450120216483248,-2.0462401558987473,0.10452712574176637,-1.3411887498637567,-0.3689179827418269,-0.6792135796444139,WSc,0,Sc,W,-0.02988
0.003018088580747999,-2.0462401558987473,0.10452712574176637,-1.6122953527773929,-0.809559078145319,-0.10096418075795353,WSi,0,Si,W,-0.10383
-0.7091877019708656,-2.0462401558987473,0.10452712574176637,-1.6122953527773929,0.37540819192623404,-1.2574629785308742,WSr,0,Sr,W,-0.50427
-1.2380312480020859,-2.0462401558987473,0.10452712574176637,1.0987706763589706,0.816049287329726,-0.6792135796444139,WTl,0,Tl,W,-0.40474
0.5575770705689141,-2.0462401558987473,0.10452712574176637,-0.7989755440364839,-0.4641917330993387,0.47728521812850677,WV,0,V,W,0.02281
0.12824108454582542,-2.0462401558987473,0.10452712574176637,-1.3411887498637567,-0.29150806057634854,-0.6792135796444139,WY,0,Y,W,-0.23029
-1.1086937819638218,-2.0462401558987473,0.10452712574176637,1.0987706763589706,0.8339131155217596,-1.2574629785308742,WZn,0,Zn,W,-0.08791
0.4960836351932403,-2.0462401558987473,0.10452712574176637,-1.0700821469501203,-0.6249661868276399,-0.10096418075795353,WZr,0,Zr,W,-0.06838
0.4960836351932403,-0.756854616433692,1.3195924809294297,-1.0700821469501203,-0.6249661868276399,-0.10096418075795353,ZrZr,0,Zr,Zr,0.0
0.5542228837485558,-0.756854616433692,1.3195924809294297,-0.2567623382092111,-0.6726030620063957,1.055534617014967,ZrCr,0,Cr,Zr,-0.14469
-0.36508161669629996,-0.756854616433692,1.3195924809294297,1.0987706763589706,0.01813162808556478,-1.2574629785308742,ZrCu,0,Cu,Zr,0.16682
0.5575770705689141,-0.756854616433692,1.3195924809294297,-0.7989755440364839,-0.4641917330993387,0.47728521812850677,ZrV,0,V,Zr,0.16517
-1.1086937819638218,-0.756854616433692,1.3195924809294297,1.0987706763589706,0.8339131155217596,-1.2574629785308742,ZrZn,0,Zn,Zr,0.20757
1.354755608239654,-0.756854616433692,1.3195924809294297,-0.2567623382092111,-0.6785576714037402,1.055534617014967,ZrMo,0,Mo,Zr,-0.29322
2.2480875180979307,-0.001991290178297474,1.3195924809294297,-0.5278689411228475,-0.6964214995957737,1.055534617014967,ZrW,0,W,Zr,-0.02454
-0.8394755210749294,-0.756854616433692,1.3195924809294297,-1.6122953527773929,0.4111358483103011,-0.6792135796444139,ZrAl,0,Al,Zr,0.49792
-0.3879348138200115,-0.756854616433692,1.3195924809294297,1.0987706763589706,-0.11882438805335847,-0.6792135796444139,ZrAu,0,Au,Zr,0.13545
-0.5024244101595177,-0.756854616433692,1.3195924809294297,1.0987706763589706,0.16104225362183242,-1.2574629785308742,ZrAg,0,Ag,Zr,0.12935
1.1915184886423544,-0.756854616433692,1.3195924809294297,-0.5278689411228475,-0.5296924364701281,0.47728521812850677,ZrNb,0,Nb,Zr,-0.06702
1.795272219331154,-0.756854616433692,1.3195924809294297,-0.7989755440364839,-0.5892385304435729,0.47728521812850677,ZrTa,0,Ta,Zr,0.15385
0.2870059547159016,-0.756854616433692,1.3195924809294297,-1.0700821469501203,-0.4522825143046498,-0.10096418075795353,ZrTi,0,Ti,Zr,0.24811
0.9187112475756122,-0.756854616433692,1.3195924809294297,-1.0700821469501203,-0.613056968032951,-0.10096418075795353,ZrHf,0,Hf,Zr,0.20414
-1.318442300605421,-0.756854616433692,1.3195924809294297,1.0987706763589706,0.3456351449395116,-0.10096418075795353,ZrSn,0,Sn,Zr,0.24804
